state,state_id,district,district_id,market,market_id
Himachal Pradesh,HP,Kullu,2,Khegsu,3981
Himachal Pradesh,HP,Kullu,2,Kullu,76
Himachal Pradesh,HP,Kullu,2,Kullu(Chauri Bihal),2909
Himachal Pradesh,HP,Kullu,2,Kullu(Patli Kuhal),2908
Himachal Pradesh,HP,Kullu,2,Shatt,10492
Himachal Pradesh,HP,Mandi,12,Chail Chowk,3839
Himachal Pradesh,HP,Mandi,12,Dhanotu (Mandi),489
Himachal Pradesh,HP,Mandi,12,Jogindernagar,10493
Himachal Pradesh,HP,Mandi,12,Mandi(kangni),8051
Himachal Pradesh,HP,Mandi,12,Mandi(Mandi),2911
Himachal Pradesh,HP,Mandi,12,Mandi(Takoli),2910
Himachal Pradesh,HP,Shimla,13,Bhattakufar,10495
Himachal Pradesh,HP,Shimla,13,Khadapather,10496
Himachal Pradesh,HP,Shimla,13,Mehndli,10494
Himachal Pradesh,HP,Shimla,13,Parala,10497
Himachal Pradesh,HP,Shimla,13,Rohroo,3841
Himachal Pradesh,HP,Shimla,13,Shimla,491
Himachal Pradesh,HP,Shimla,13,Shimla and Kinnaur(Nerwa),2925
Himachal Pradesh,HP,Shimla,13,Shimla and Kinnaur(Rampur),2896
Himachal Pradesh,HP,Shimla,13,Shimla and Kinnaur(Theog),2897
Himachal Pradesh,HP,Sirmore,3,Nahan,493
Himachal Pradesh,HP,Sirmore,3,Paonta Sahib,77
Himachal Pradesh,HP,Sirmore,3,Sirmour(Bagthan),2904
Himachal Pradesh,HP,Sirmore,3,Sirmour(sarahan),2905
Himachal Pradesh,HP,Solan,4,Dharampur,494
Himachal Pradesh,HP,Solan,4,Solan,78
Himachal Pradesh,HP,Solan,4,Solan(Banalgi),2901
Himachal Pradesh,HP,Solan,4,Solan(ChakkikaMor),2903
Himachal Pradesh,HP,Solan,4,Solan(Nalagarh),2900
Himachal Pradesh,HP,Solan,4,Solan(Parwanoo),2902
Himachal Pradesh,HP,Solan,4,Solan(Rajgarh),2899
Himachal Pradesh,HP,Solan,4,Waknaghat,10499
Himachal Pradesh,HP,Una,15,Santoshgarah,3753
Himachal Pradesh,HP,Una,15,Santoshgarh,3838
Himachal Pradesh,HP,Una,15,Takarla,10498
Himachal Pradesh,HP,Una,15,Una,486
Jammu and Kashmir,JK,Anantnag,1,Ashahipora (Anantnagh),4354
Jammu and Kashmir,JK,Anantnag,1,Batingoo,8034
Jammu and Kashmir,JK,Anantnag,1,Jablipora,10490
Jammu and Kashmir,JK,Anantnag,1,Kulgam,2517
Jammu and Kashmir,JK,Anantnag,1,Qazigund,2518
Jammu and Kashmir,JK,Badgam,7,Zaloosa-Chararishrief (F&V),498
Jammu and Kashmir,JK,Baramulla,2,Bandipora,2525
Jammu and Kashmir,JK,Baramulla,2,Kanispora Baramulla (F&V),497
Jammu and Kashmir,JK,Baramulla,2,Nowpora,102
Jammu and Kashmir,JK,Jammu,3,Akhnoor,103
Jammu and Kashmir,JK,Jammu,3,Badhore,8274
Jammu and Kashmir,JK,Jammu,3,Batote,2519
Jammu and Kashmir,JK,Jammu,3,Bishnah,8035
Jammu and Kashmir,JK,Jammu,3,Chanuchak,8271
Jammu and Kashmir,JK,Jammu,3,Ghajansoo,8270
Jammu and Kashmir,JK,Jammu,3,Jourian,8275
Jammu and Kashmir,JK,Jammu,3,Kalyanpur,8277
Jammu and Kashmir,JK,Jammu,3,Khor,8276
Jammu and Kashmir,JK,Jammu,3,Marh,8273
Jammu and Kashmir,JK,Jammu,3,Narwal Jammu (F&V),496
Jammu and Kashmir,JK,Jammu,3,Pragwal,8272
Jammu and Kashmir,JK,Jammu,3,Prahaladpur,8269
Jammu and Kashmir,JK,Jammu,3,Samba,2520
Jammu and Kashmir,JK,Jammu,3,Sohanjana,8268
Jammu and Kashmir,JK,Kargil,9,Khurbtang-Kargil,501
Jammu and Kashmir,JK,Kargil,9,Leh,4352
Jammu and Kashmir,JK,Kathua,10,Airwan,8283
Jammu and Kashmir,JK,Kathua,10,Bajwal,8278
Jammu and Kashmir,JK,Kathua,10,Chann Arorian,8281
Jammu and Kashmir,JK,Kathua,10,Kathua,2521
Jammu and Kashmir,JK,Kathua,10,Lakhri,8284
Jammu and Kashmir,JK,Kathua,10,Mandli,8282
Jammu and Kashmir,JK,Kathua,10,Nagri parole,8279
Jammu and Kashmir,JK,Kathua,10,Palli morh,8285
Jammu and Kashmir,JK,Kathua,10,Sanjhi morh,8280
Jammu and Kashmir,JK,Kupwara,11,Bumhama-Kupwara (F&V),499
Jammu and Kashmir,JK,Kupwara,11,HandwaraFV,1158
Jammu and Kashmir,JK,Kupwara,11,Langate,2529
Jammu and Kashmir,JK,Pulwama,4,Pulwama (F&V),500
Jammu and Kashmir,JK,Pulwama,4,Shopian,104
Jammu and Kashmir,JK,Rajouri,15,Rajouri (F&V),502
Jammu and Kashmir,JK,Srinagar,5,Ganderbal,2630
Jammu and Kashmir,JK,Srinagar,5,Parimpore,105
Jammu and Kashmir,JK,Udhampur,6,Reasi,2633
Jammu and Kashmir,JK,Udhampur,6,Udhampur,106
Jharkhand,JR,Bokaro,24,Bermo,2053
Jharkhand,JR,Bokaro,24,Bokaro (Chas),505
Jharkhand,JR,Chatra,53,Chatra,8220
Jharkhand,JR,Deogarh,5,Deoghar,28
Jharkhand,JR,Deogarh,5,Madhupur,2060
Jharkhand,JR,Dhanbad,6,Dhanbad,29
Jharkhand,JR,Dumka,7,Dumka,30
Jharkhand,JR,East Singhbhum,8,Chakulia,2056
Jharkhand,JR,East Singhbhum,8,Jamshedpur,31
Jharkhand,JR,Garhwa,27,Gadhwah,504
Jharkhand,JR,Giridih,29,Giridih,503
Jharkhand,JR,Godda,28,Godda,2059
Jharkhand,JR,Gumla,31,Gumla,506
Jharkhand,JR,Hazaribagh,10,Hazaribagh,33
Jharkhand,JR,Hazaribagh,10,Ramgarh,2052
Jharkhand,JR,Jamtara,18,Jamtara,2161
Jharkhand,JR,Koderma,36,Koderma,507
Jharkhand,JR,Latehar,17,Latehar,2160
Jharkhand,JR,Lohardaga,37,Lohardaga,2054
Jharkhand,JR,Pakur,42,Pakur,2058
Jharkhand,JR,Palamu,43,Daltenganj,843
Jharkhand,JR,Ranchi,16,Khunti,2061
Jharkhand,JR,Ranchi,16,Pandara,2345
Jharkhand,JR,Ranchi,16,Ranchi,40
Jharkhand,JR,Sahebgang,45,Sahebganj,2057
Jharkhand,JR,Saraikela(Kharsanwa),19,Saraikela,2162
Jharkhand,JR,Simdega,1,Barhmba,8221
Jharkhand,JR,Simdega,1,Simdega,2055
Jharkhand,JR,West Singbhum,52,Chaibasa,844
Karnataka,KK,Bagalkot,25,Badami,714
Karnataka,KK,Bagalkot,25,Bagalakot,713
Karnataka,KK,Bagalkot,25,Bagalkot(Bigali),4126
Karnataka,KK,Bagalkot,25,Bagalkot(Bilagi),3973
Karnataka,KK,Bagalkot,25,Hungund,715
Karnataka,KK,Bagalkot,25,Jamakhandi,716
Karnataka,KK,Bagalkot,25,Mhalingapur,717
Karnataka,KK,Bangalore,1,Bangalore,107
Karnataka,KK,Bangalore,1,"Binny Mill (F&V), Bangalore",108
Karnataka,KK,Bangalore,1,Channapatana,718
Karnataka,KK,Bangalore,1,Doddaballa Pur,513
Karnataka,KK,Bangalore,1,Hoskote,3982
Karnataka,KK,Bangalore,1,Kanakapura,719
Karnataka,KK,Bangalore,1,Ramanagara,773
Karnataka,KK,Belgaum,2,Athani,528
Karnataka,KK,Belgaum,2,Bailahongal,720
Karnataka,KK,Belgaum,2,Belgaum,109
Karnataka,KK,Belgaum,2,Gokak,721
Karnataka,KK,Belgaum,2,Kudchi,722
Karnataka,KK,Belgaum,2,Nandagada,723
Karnataka,KK,Belgaum,2,Nippani,724
Karnataka,KK,Belgaum,2,Ramdurga,725
Karnataka,KK,Belgaum,2,Sankeshwar,727
Karnataka,KK,Belgaum,2,Soundati,726
Karnataka,KK,Bellary,3,Bellary,111
Karnataka,KK,Bellary,3,H.B. Halli,537
Karnataka,KK,Bellary,3,Hoovinahadagali,730
Karnataka,KK,Bellary,3,Hospet,729
Karnataka,KK,Bellary,3,Hospet(Kampli),4147
Karnataka,KK,Bellary,3,Kottur,728
Karnataka,KK,Bellary,3,Sandur,8298
Karnataka,KK,Bellary,3,Sirguppa,110
Karnataka,KK,Bidar,4,Aurad,733
Karnataka,KK,Bidar,4,Basava Kalayana,536
Karnataka,KK,Bidar,4,Bhalki,732
Karnataka,KK,Bidar,4,Bidar,112
Karnataka,KK,Bidar,4,Humanabad,731
Karnataka,KK,Bijapur,5,Bijapur,113
Karnataka,KK,Bijapur,5,Sindagi,734
Karnataka,KK,Bijapur,5,Sindagi(chadachan),4122
Karnataka,KK,Bijapur,5,Sindagi(Devarayipparagi),4124
Karnataka,KK,Bijapur,5,Sindagi(Indi),4123
Karnataka,KK,Bijapur,5,Talikot,533
Karnataka,KK,Chamrajnagar,28,Chamaraj Nagar,735
Karnataka,KK,Chamrajnagar,28,Gundlupet,521
Karnataka,KK,Chamrajnagar,28,Kollegal,522
Karnataka,KK,Chikmagalur,15,Bagepalli,3978
Karnataka,KK,Chikmagalur,15,Chikkamagalore,737
Karnataka,KK,Chikmagalur,15,Kadur,736
Karnataka,KK,Chikmagalur,15,Koppa,739
Karnataka,KK,Chikmagalur,15,Moodigere,738
Karnataka,KK,Chikmagalur,15,Sringeri,740
Karnataka,KK,Chikmagalur,15,Tarikere,527
Karnataka,KK,Chitradurga,16,Challakere,742
Karnataka,KK,Chitradurga,16,Chitradurga,741
Karnataka,KK,Chitradurga,16,Hiriyur,743
Karnataka,KK,Chitradurga,16,Holalkere,3983
Karnataka,KK,Chitradurga,16,Hosadurga,517
Karnataka,KK,Chitradurga,16,Rampura,8295
Karnataka,KK,Davangere,6,Channagiri,749
Karnataka,KK,Davangere,6,Davangere,114
Karnataka,KK,Davangere,6,Harappana Halli,508
Karnataka,KK,Davangere,6,Harihara,369
Karnataka,KK,Davangere,6,Honnali,509
Karnataka,KK,Davangere,6,Jagalur,750
Karnataka,KK,Dharwad,7,Annigeri,529
Karnataka,KK,Dharwad,7,Dharwar,115
Karnataka,KK,Dharwad,7,Hubli (Amaragol),116
Karnataka,KK,Dharwad,7,Kalagategi,531
Karnataka,KK,Dharwad,7,Kundagol,751
Karnataka,KK,Gadag,27,Gadag,753
Karnataka,KK,Gadag,27,Laxmeshwar,752
Karnataka,KK,Gadag,27,Mundaragi,755
Karnataka,KK,Gadag,27,Nargunda,754
Karnataka,KK,Gadag,27,Rona,530
Karnataka,KK,Hassan,18,Arakalgud,4400
Karnataka,KK,Hassan,18,Arasikere,762
Karnataka,KK,Hassan,18,Belur,765
Karnataka,KK,Hassan,18,Channarayapatna,525
Karnataka,KK,Hassan,18,Hassan,763
Karnataka,KK,Hassan,18,Holenarsipura,764
Karnataka,KK,Hassan,18,Sakaleshpura,526
Karnataka,KK,Haveri,8,Byadagi,370
Karnataka,KK,Haveri,8,Hanagal,534
Karnataka,KK,Haveri,8,Haveri,117
Karnataka,KK,Haveri,8,Hirekerur,766
Karnataka,KK,Haveri,8,Ranebennur,118
Karnataka,KK,Haveri,8,Savanur,532
Karnataka,KK,Haveri,8,Shiggauv,1769
Karnataka,KK,Kalburgi,17,Alanda,4399
Karnataka,KK,Kalburgi,17,Chincholi,761
Karnataka,KK,Kalburgi,17,Chittapur,535
Karnataka,KK,Kalburgi,17,Kalburgi,756
Karnataka,KK,Kalburgi,17,Kalburgi (Jevargi),4144
Karnataka,KK,Kalburgi,17,Kalburgi (Afzalpur),4143
Karnataka,KK,Kalburgi,17,Sedam,759
Karnataka,KK,Karwar(Uttar Kannad),19,Haliyala,797
Karnataka,KK,Karwar(Uttar Kannad),19,Honnavar,793
Karnataka,KK,Karwar(Uttar Kannad),19,Karwar,791
Karnataka,KK,Karwar(Uttar Kannad),19,Kumta,792
Karnataka,KK,Karwar(Uttar Kannad),19,Mundgod,798
Karnataka,KK,Karwar(Uttar Kannad),19,Siddapur,794
Karnataka,KK,Karwar(Uttar Kannad),19,Sirsi,796
Karnataka,KK,Karwar(Uttar Kannad),19,Yellapur,795
Karnataka,KK,Kolar,10,Bangarpet,772
Karnataka,KK,Kolar,10,Bhagepalli,3870
Karnataka,KK,Kolar,10,Chickkaballapura,770
Karnataka,KK,Kolar,10,Chintamani,771
Karnataka,KK,Kolar,10,Gowribidanoor,516
Karnataka,KK,Kolar,10,Kolar,120
Karnataka,KK,Kolar,10,Malur,514
Karnataka,KK,Kolar,10,Mulabagilu,1767
Karnataka,KK,Kolar,10,Srinivasapur,515
Karnataka,KK,Koppal,11,Gangavathi,119
Karnataka,KK,Koppal,11,Gangavathi(Karatagi),3974
Karnataka,KK,Koppal,11,Gangavathi(Karatagi),4151
Karnataka,KK,Koppal,11,Koppal,121
Karnataka,KK,Koppal,11,Kustagi,775
Karnataka,KK,Koppal,11,Yalburga,774
Karnataka,KK,Madikeri(Kodagu),20,Gonikappal,769
Karnataka,KK,Madikeri(Kodagu),20,Madikeri,767
Karnataka,KK,Madikeri(Kodagu),20,Somvarpet,768
Karnataka,KK,Mandya,21,K.R. Pet,523
Karnataka,KK,Mandya,21,Maddur,777
Karnataka,KK,Mandya,21,Malavalli,8297
Karnataka,KK,Mandya,21,Mandya,776
Karnataka,KK,Mandya,21,Nagamangala,524
Karnataka,KK,Mandya,21,Pandavapura,1768
Karnataka,KK,Mandya,21,Srirangapattana,2370
Karnataka,KK,Mangalore(Dakshin Kannad),22,Bantwala,748
Karnataka,KK,Mangalore(Dakshin Kannad),22,Belthangdi,747
Karnataka,KK,Mangalore(Dakshin Kannad),22,Mangalore,744
Karnataka,KK,Mangalore(Dakshin Kannad),22,Puttur,745
Karnataka,KK,Mangalore(Dakshin Kannad),22,Sulya,746
Karnataka,KK,Mysore,12,Hunsur,518
Karnataka,KK,Mysore,12,K.R.Nagar,122
Karnataka,KK,Mysore,12,Mysore (Bandipalya),123
Karnataka,KK,Mysore,12,Nanjangud,778
Karnataka,KK,Mysore,12,Piriya Pattana,127
Karnataka,KK,Mysore,12,Santhesargur,779
Karnataka,KK,Mysore,12,T. Narasipura,520
Karnataka,KK,Raichur,14,Devadurga,4359
Karnataka,KK,Raichur,14,Lingasugur,780
Karnataka,KK,Raichur,14,Manvi,126
Karnataka,KK,Raichur,14,Raichur,124
Karnataka,KK,Raichur,14,Sindhanur,125
Karnataka,KK,Ramanagar,29,Ramanagar,4159
Karnataka,KK,Shimoga,23,Bhadravathi,783
Karnataka,KK,Shimoga,23,Hosanagar,3975
Karnataka,KK,Shimoga,23,Sagar,782
Karnataka,KK,Shimoga,23,Sagar(Hosanagara),4115
Karnataka,KK,Shimoga,23,Shikaripura,510
Karnataka,KK,Shimoga,23,Shimoga,781
Karnataka,KK,Shimoga,23,Shimoga(Theertahalli),4114
Karnataka,KK,Shimoga,23,Shimogga(Theertahalli),3976
Karnataka,KK,Shimoga,23,Sorabha,3977
Karnataka,KK,Tumkur,24,Gubbi,785
Karnataka,KK,Tumkur,24,Huliyar,786
Karnataka,KK,Tumkur,24,Koratagere,8296
Karnataka,KK,Tumkur,24,Kunigal,787
Karnataka,KK,Tumkur,24,Madhugiri,788
Karnataka,KK,Tumkur,24,Pavagada,511
Karnataka,KK,Tumkur,24,Sira,789
Karnataka,KK,Tumkur,24,Tiptur,790
Karnataka,KK,Tumkur,24,Tumkur,784
Karnataka,KK,Tumkur,24,Turvekere,512
Karnataka,KK,Udupi,26,Karkala,519
Karnataka,KK,Udupi,26,Kundapura,845
Karnataka,KK,Udupi,26,Udupi,858
Karnataka,KK,Yadgiri,30,Shahapur,757
Karnataka,KK,Yadgiri,30,Shorapur,758
Karnataka,KK,Yadgiri,30,Yadgir,760
Kerala,KL,Alappuzha,16,Alappuzha,128
Kerala,KL,Alappuzha,16,Aroor,2149
Kerala,KL,Alappuzha,16,Chanthroor,2163
Kerala,KL,Alappuzha,16,Chengannur,2355
Kerala,KL,Alappuzha,16,CHENNITHALA VFPCK,10683
Kerala,KL,Alappuzha,16,Cheriyanadu VFPCK,10412
Kerala,KL,Alappuzha,16,Cherthala,2358
Kerala,KL,Alappuzha,16,EDATHWA VFPCK,10680
Kerala,KL,Alappuzha,16,Harippad,2357
Kerala,KL,Alappuzha,16,Kayamkulam,2356
Kerala,KL,Alappuzha,16,Madhavapuram,2164
Kerala,KL,Alappuzha,16,Mannar,3077
Kerala,KL,Alappuzha,16,NOORANAD VFPCK,10681
Kerala,KL,Alappuzha,16,Pandanadu VFPCK,10413
Kerala,KL,Alappuzha,16,THAMARAKKULAM VFPCK,10682
Kerala,KL,Alappuzha,16,Thazhakkara VFPCK,10415
Kerala,KL,Alappuzha,16,Vallikunnam VFPCK,10414
Kerala,KL,Alappuzha,16,Venmony VFPCK,10416
Kerala,KL,Alleppey,1,Cherthdla,130
Kerala,KL,Alleppey,1,Dhara,129
Kerala,KL,Alleppey,1,Kayamkulam(Alleppey),131
Kerala,KL,Ernakulam,3,Aluva,134
Kerala,KL,Ernakulam,3,Amalapuram VFPCK,10438
Kerala,KL,Ernakulam,3,Angamaly,2156
Kerala,KL,Ernakulam,3,Broadway market,4390
Kerala,KL,Ernakulam,3,Edackattuvayal VFPCK,10437
Kerala,KL,Ernakulam,3,Ernakulam,133
Kerala,KL,Ernakulam,3,Kadungallur VFPCK,10441
Kerala,KL,Ernakulam,3,KANJOOR VFPCK,10702
Kerala,KL,Ernakulam,3,KARUMALOOR VFPCK,10703
Kerala,KL,Ernakulam,3,Keezhampara VFPCK,4380
Kerala,KL,Ernakulam,3,Koovapadi VFPCK,4378
Kerala,KL,Ernakulam,3,Kothamangalam,3085
Kerala,KL,Ernakulam,3,Kunnukara VFPCK,10434
Kerala,KL,Ernakulam,3,KURUMASSERY VFPCK,10704
Kerala,KL,Ernakulam,3,Malayattoor VFPCK,10433
Kerala,KL,Ernakulam,3,Mazhuvannur VFPCK,4379
Kerala,KL,Ernakulam,3,Mookkannur VFPCK,10435
Kerala,KL,Ernakulam,3,Moovattupuzha,135
Kerala,KL,Ernakulam,3,Nedungapra VFPCK,10432
Kerala,KL,Ernakulam,3,North Paravur,4391
Kerala,KL,Ernakulam,3,Perumbavoor,3084
Kerala,KL,Ernakulam,3,Piravam,2347
Kerala,KL,Ernakulam,3,POTHANIKKADU VFPCK,10705
Kerala,KL,Ernakulam,3,Puthenvelikkara VFPCK,10439
Kerala,KL,Ernakulam,3,Thiruvaniyoor VFPCK,10436
Kerala,KL,Ernakulam,3,Thrippunithura,2530
Kerala,KL,Ernakulam,3,THURAVOOR VFPCK,10706
Kerala,KL,Ernakulam,3,Vengola VFPCK,10440
Kerala,KL,Idukki,13,Adimali,3080
Kerala,KL,Idukki,13,ADIMALI VFPCK,10695
Kerala,KL,Idukki,13,Alacode VFPCK,10431
Kerala,KL,Idukki,13,ERRATTAYAR VFPCK,10701
Kerala,KL,Idukki,13,Kamakshi VFPCK,4376
Kerala,KL,Idukki,13,KANNAKUNNU VFPCK,10696
Kerala,KL,Idukki,13,KANTHALOOR VFPCK,10700
Kerala,KL,Idukki,13,Kattappana,3083
Kerala,KL,Idukki,13,Kodikulam VFPCK,10430
Kerala,KL,Idukki,13,MELECHINNAR VFPCK,10699
Kerala,KL,Idukki,13,Munnar,2153
Kerala,KL,Idukki,13,Nedumkandam,3082
Kerala,KL,Idukki,13,Panancheri,4377
Kerala,KL,Idukki,13,PARATHODE VFPCK,10698
Kerala,KL,Idukki,13,Pazhayarikandam VFPCK,10427
Kerala,KL,Idukki,13,Rajakkad VFPCK,10428
Kerala,KL,Idukki,13,THANKAMANI VFPCK,10697
Kerala,KL,Idukki,13,Thodupuzha,1122
Kerala,KL,Idukki,13,Thompramkudi VFPCK,4375
Kerala,KL,Idukki,13,Udumbannoor VFPCK,10429
Kerala,KL,Idukki,13,Vandiperiyar,3081
Kerala,KL,Kannur,4,Chavassery VFPCK,8303
Kerala,KL,Kannur,4,Irikkur,2371
Kerala,KL,Kannur,4,Irityy,3092
Kerala,KL,Kannur,4,Kannur,137
Kerala,KL,Kannur,4,KELAKAM VFPCK,10747
Kerala,KL,Kannur,4,KOLAYAD VFPCK,10748
Kerala,KL,Kannur,4,Koodali VFPCK,10474
Kerala,KL,Kannur,4,Kuthuparambu,2373
Kerala,KL,Kannur,4,Maloor VFPCK,4388
Kerala,KL,Kannur,4,MANGATTIDOM VFPCK,10749
Kerala,KL,Kannur,4,Mattannur VFPCK,10473
Kerala,KL,Kannur,4,Pattiyam VFPCK,10475
Kerala,KL,Kannur,4,PAYAM VFPCK,10750
Kerala,KL,Kannur,4,Payyannur,138
Kerala,KL,Kannur,4,PERAVOOR VFPCK,10751
Kerala,KL,Kannur,4,SREEKANDAPURAM VFPCK,10752
Kerala,KL,Kannur,4,Taliparamba,2158
Kerala,KL,Kannur,4,Thalasserry,136
Kerala,KL,Kasargod,14,Kanjangadu,2376
Kerala,KL,Kasargod,14,Kasargod,540
Kerala,KL,Kasargod,14,KAYYUR VFPCK,10753
Kerala,KL,Kasargod,14,Madikai VFPCK,10476
Kerala,KL,Kasargod,14,Manjeswaram,2375
Kerala,KL,Kasargod,14,Neeleswaram,2159
Kerala,KL,Kasargod,14,Pullur Periya VFPCK,10477
Kerala,KL,Kollam,5,Anchal,2353
Kerala,KL,Kollam,5,Anchal VFPCK,10501
Kerala,KL,Kollam,5,CHANNAPETTA VFPCK,10669
Kerala,KL,Kollam,5,CHATHANNOORE VFPCK,10671
Kerala,KL,Kollam,5,Chathanoor,3074
Kerala,KL,Kollam,5,Chengamanad VFPCK,10400
Kerala,KL,Kollam,5,EDAMON VFPCK,10668
Kerala,KL,Kollam,5,Elamad VFPCK,10399
Kerala,KL,Kollam,5,INCHAKKAD VFPCK,10661
Kerala,KL,Kollam,5,Kadakkal VFPCK,10402
Kerala,KL,Kollam,5,Kaliyanchanda,4389
Kerala,KL,Kollam,5,KALLUVATHUKKAL VFPCK,10664
Kerala,KL,Kollam,5,KERALAPURAM VFPCK,10667
Kerala,KL,Kollam,5,Kollam,139
Kerala,KL,Kollam,5,Kottarakkara,3072
Kerala,KL,Kollam,5,KULATHOOPUZHA VFPCK,10662
Kerala,KL,Kollam,5,Nedumpaikulam VFPCK,10397
Kerala,KL,Kollam,5,Nedumpana VFPCK,10401
Kerala,KL,Kollam,5,Neduvathoor VFPCK,10398
Kerala,KL,Kollam,5,PATTAZHY NORTH VFPCK,10665
Kerala,KL,Kollam,5,PIRAVANTHOOR VFPCK,10666
Kerala,KL,Kollam,5,PLAPPALLY VFPCK,10670
Kerala,KL,Kollam,5,Punalur,2354
Kerala,KL,Kollam,5,Punalur VFPCK,10502
Kerala,KL,Kollam,5,PUTHUR VFPCK,10660
Kerala,KL,Kollam,5,Sasthamkotta,2346
Kerala,KL,Kollam,5,Sasthamkotta VFPCK,10500
Kerala,KL,Kollam,5,Sooranad VFPCK,10395
Kerala,KL,Kollam,5,THALAVOOR VFPCK,10663
Kerala,KL,Kollam,5,Valakom VFPCK,10403
Kerala,KL,Kollam,5,Veliyam VFPCK,10396
Kerala,KL,Kottayam,6,Adithyapuram VFPCK,10424
Kerala,KL,Kottayam,6,Athirampuzha,3078
Kerala,KL,Kottayam,6,ATHIRAMPUZHA VFPCK,10684
Kerala,KL,Kottayam,6,Avarma VFPCK,10422
Kerala,KL,Kottayam,6,AYMANAM VFPCK,10685
Kerala,KL,Kottayam,6,BHARANANGANAM,10686
Kerala,KL,Kottayam,6,Ettumanoor,2360
Kerala,KL,Kottayam,6,ETTUMANOOR VFPCK,10687
Kerala,KL,Kottayam,6,KAITHEPALAM VFPCK,10689
Kerala,KL,Kottayam,6,Kanjirappally,2361
Kerala,KL,Kottayam,6,Kattampak VFPCK,10417
Kerala,KL,Kottayam,6,Kottayam,140
Kerala,KL,Kottayam,6,KS MANGALAM VFPCK,10688
Kerala,KL,Kottayam,6,KURICHY VFPCK,10690
Kerala,KL,Kottayam,6,Kuriem VFPCK,10418
Kerala,KL,Kottayam,6,Kuruppanthura,2151
Kerala,KL,Kottayam,6,Mannackanad VFPCK,10423
Kerala,KL,Kottayam,6,Mutholy VFPCK,10421
Kerala,KL,Kottayam,6,NEEZHOOR VFPCK,10691
Kerala,KL,Kottayam,6,Pala,2362
Kerala,KL,Kottayam,6,Pampady,2359
Kerala,KL,Kottayam,6,PARATHODE VFPCK,10692
Kerala,KL,Kottayam,6,RAMAPURAM VFPCK,10693
Kerala,KL,Kottayam,6,Thalayolaparambu,3079
Kerala,KL,Kottayam,6,Thottuva VFPCK,10425
Kerala,KL,Kottayam,6,Thrikkodithanam VFPCK,10419
Kerala,KL,Kottayam,6,VAKATHANAM VFPCK,10694
Kerala,KL,Kottayam,6,Vayala VFPCK,10420
Kerala,KL,Kottayam,6,Vempally VFPCK,10426
Kerala,KL,Kozhikode(Calicut),7,KAKKUR VFPCK,10724
Kerala,KL,Kozhikode(Calicut),7,Kallachi,2157
Kerala,KL,Kozhikode(Calicut),7,Keezhparamba VFPCK,10468
Kerala,KL,Kozhikode(Calicut),7,KODENCHERY VFPCK,10729
Kerala,KL,Kozhikode(Calicut),7,KODIYATHUR VFPCK,10725
Kerala,KL,Kozhikode(Calicut),7,KOODARANJI VFPCK,10726
Kerala,KL,Kozhikode(Calicut),7,Kunnamangalam VFPCK,10467
Kerala,KL,Kozhikode(Calicut),7,Mavoor VFPCK,10466
Kerala,KL,Kozhikode(Calicut),7,Mukkam VFPCK,10464
Kerala,KL,Kozhikode(Calicut),7,Mukkom,3094
Kerala,KL,Kozhikode(Calicut),7,Palayam,539
Kerala,KL,Kozhikode(Calicut),7,Perambra,3093
Kerala,KL,Kozhikode(Calicut),7,Quilandy,3095
Kerala,KL,Kozhikode(Calicut),7,THALAKULATHUR VFPCK,10727
Kerala,KL,Kozhikode(Calicut),7,Thamarassery,3096
Kerala,KL,Kozhikode(Calicut),7,THIRUVAMBADY VFPCK,10728
Kerala,KL,Kozhikode(Calicut),7,Vadakara,141
Kerala,KL,Kozhikode(Calicut),7,Vellannur VFPCK,10465
Kerala,KL,Kozhikode(Calicut),7,Vengeri(Kozhikode),132
Kerala,KL,Malappuram,8,ANGADIPPURAM VFPCK,10730
Kerala,KL,Malappuram,8,ATHANIKKAL VFPCK,10731
Kerala,KL,Malappuram,8,CHUNGATHARA VFPCK,10732
Kerala,KL,Malappuram,8,ELAMKULAM VFPCK,10738
Kerala,KL,Malappuram,8,Elamkur VFPCK,10462
Kerala,KL,Malappuram,8,KALIKAVU VFPCK,10739
Kerala,KL,Malappuram,8,Kannamangalam VFPCK,10461
Kerala,KL,Malappuram,8,Kodakkad VFPCK,10459
Kerala,KL,Malappuram,8,Kondotty,3091
Kerala,KL,Malappuram,8,KOORAD WANDOOR VFPCK,10733
Kerala,KL,Malappuram,8,Kottakkal,2155
Kerala,KL,Malappuram,8,Manjeri,142
Kerala,KL,Malappuram,8,MANKADA VFPCK,10734
Kerala,KL,Malappuram,8,Moothedam VFPCK,10463
Kerala,KL,Malappuram,8,Othayi VFPCK,10457
Kerala,KL,Malappuram,8,PALLIKKAL VFPCK,10735
Kerala,KL,Malappuram,8,Parappanangadi,3089
Kerala,KL,Malappuram,8,Parappanangadi VFPCK,10503
Kerala,KL,Malappuram,8,Perinthalmanna,3088
Kerala,KL,Malappuram,8,Thalappara VFPCK,10460
Kerala,KL,Malappuram,8,Thirurrangadi,3090
Kerala,KL,Malappuram,8,Thiruvali VFPCK,10458
Kerala,KL,Malappuram,8,THIRUVALI VFPCK,10736
Kerala,KL,Malappuram,8,VAZHAYUR VFPCK,10737
Kerala,KL,Palakad,9,AGALI VFPCK,10718
Kerala,KL,Palakad,9,Alathur,2369
Kerala,KL,Palakad,9,Alenellur VFPCK,10454
